event_id,timestamp,stage,status,object_id,phase,label,planner,waypoints,duration_ms,grip,target_xyz,ignored_body_names,failure_reason,collision_pair,obstacle_distance,extra_json
342,2026-05-14T08:18:23.324,TRAJECTORY_EXEC,START,,,,,32,,0.0400,,[],,,,"{""settle_steps_per_wp"": 14, ""final_settle_steps"": 40}"
343,2026-05-14T08:18:23.324,TRAJECTORY_WAYPOINT,EXEC,,,,,1/32,,0.0400,,,,,,"{""q"": [-0.2071, 0.6387, -0.0181, -2.0799, 0.0212, 2.6942, -0.9275]}"
344,2026-05-14T08:18:23.327,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> right_left_finger/163,"[""table"", ""right_left_finger""]",,
345,2026-05-14T08:18:23.330,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> right_left_finger/163,"[""table"", ""right_left_finger""]",,
346,2026-05-14T08:18:23.333,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> right_left_finger/163,"[""table"", ""right_left_finger""]",,
347,2026-05-14T08:18:23.336,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> right_left_finger/163,"[""table"", ""right_left_finger""]",,
348,2026-05-14T08:18:23.339,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> right_left_finger/163,"[""table"", ""right_left_finger""]",,
349,2026-05-14T08:18:23.342,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> right_left_finger/163,"[""table"", ""right_left_finger""]",,
350,2026-05-14T08:18:23.345,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> right_left_finger/163,"[""table"", ""right_left_finger""]",,
351,2026-05-14T08:18:23.356,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> right_left_finger/163,"[""table"", ""right_left_finger""]",,
352,2026-05-14T08:18:23.360,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> right_left_finger/163,"[""table"", ""right_left_finger""]",,
353,2026-05-14T08:18:23.363,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> right_left_finger/163,"[""table"", ""right_left_finger""]",,
354,2026-05-14T08:18:23.366,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> right_left_finger/163,"[""table"", ""right_left_finger""]",,
355,2026-05-14T08:18:23.368,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> right_left_finger/163,"[""table"", ""right_left_finger""]",,
356,2026-05-14T08:18:23.371,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> right_left_finger/163,"[""table"", ""right_left_finger""]",,
357,2026-05-14T08:18:23.374,COLLISION_CHECK,IGNORED_START,,trajectory waypoint 0,,,,,,,[],robot-env contact: table/1 <-> right_left_finger/163,"[""table"", ""right_left_finger""]",,
358,2026-05-14T08:18:23.379,COLLISION_CHECK,BLOCKED,,trajectory waypoint 1,,,,,,,[],robot-env contact: table/1 <-> right_left_finger/163,"[""table"", ""right_left_finger""]",,
359,2026-05-14T08:18:23.379,TRAJECTORY_EXEC,FAILED,,,,,32,54,,,,collision_at_waypoint_1,,,
360,2026-05-14T08:18:23.379,RECOVERY,DIRECT_CTRL,,safe_hover,,,,,,,,,,,
361,2026-05-14T08:18:23.845,RECOVERY,OK,,safe_hover_direct,,,,,,,,,,,
362,2026-05-14T08:18:23.846,DROP,OK,,,,,,,,,,,,,
363,2026-05-14T08:18:24.708,ARM_SELECT,OK,,,,,,,,,,,,,"{""arm"": ""left"", ""base_xy"": [-0.4, -0.45]}"
364,2026-05-14T08:18:24.708,ARM_VALIDATION,OK,circle2,,,,,,,,,,,,"{""selected_arm"": ""left"", ""validations"": [{""arm"": ""left"", ""ok"": true, ""pick_distance"": 0.7513, ""place_distance"": 0.814, ""pick_status"": ""OK"", ""place_status"": ""BORDERLINE"", ""obstacle_status"": ""CLEAR"", ""blocked"": false}, {""arm"": ""right"", ""ok"": false, ""pick_distance"": 1.0679, ""place_distance"": 0.8085, ""pick_status"": ""HARD"", ""place_status"": ""BORDERLINE"", ""obstacle_status"": ""CLEAR"", ""blocked"": false}], ""attempt"": 1}"
365,2026-05-14T08:18:24.709,PICK,START,circle2,,,,,,,,,,,,
366,2026-05-14T08:18:24.709,PICK_PROFILE,SELECT,circle2,,,,,,0.0120,,,,,,"{""profile_index"": 0, ""grasp_offset"": 0.085, ""clearance_bonus"": 0.0}"
367,2026-05-14T08:18:24.864,OBSTACLE_AVOID,CLEAR,circle2,,,,,,,,,,,0.2608,"{""approach_clearance"": 0.3}"
368,2026-05-14T08:18:24.864,PICK_PROFILE,FAR_PREGRASP,circle2,,,,,,,,,,,0.2608,"{""approach_clearance"": 0.24, ""xy_distance"": 0.7513}"
369,2026-05-14T08:18:24.865,MOVE_POSE,START,,pick(circle2) pregrasp,,,,,0.0400,"[0.34, -0.32, 1.0644]",[],,,,
370,2026-05-14T08:18:25.021,IK_CANDIDATE,OK,,pick(circle2) pregrasp,,,,,,"[0.34, -0.32, 1.0644]",,,,,"{""pos_err"": 0.02363, ""ori_err"": 0.01545, ""candidate_idx"": 0, ""ref_idx"": 0, ""pos_limit"": 0.055}"
371,2026-05-14T08:18:25.022,IK_SOLVE,OK,,pick(circle2) pregrasp,,,,,,"[0.34, -0.32, 1.0644]",,,,,"{""pos_err"": 0.02363, ""ori_err"": 0.01545, ""iterations"": 600}"
