event_id,timestamp,stage,status,object_id,phase,label,planner,waypoints,duration_ms,grip,target_xyz,ignored_body_names,failure_reason,collision_pair,obstacle_distance,extra_json
218,2026-05-14T06:00:48.072,OMPL_PLAN,OK,,pick(cube2) pregrasp,,BITstar,61,456,,,,,,,"{""path_length"": 0.8918, ""selected_goal_q"": [-0.5185153178192573, 0.9354857555097755, 0.028630150637521466, -0.9317480106569195, -0.02572310304029496, 1.9105288144918549, -1.1700318908797818]}"
219,2026-05-14T06:00:48.072,TRAJECTORY_EXEC,START,,,,,61,,0.0400,,[],,,,"{""settle_steps_per_wp"": 8, ""final_settle_steps"": 15}"
220,2026-05-14T06:00:48.072,TRAJECTORY_WAYPOINT,EXEC,,,,,1/61,,0.0400,,,,,,"{""q"": [-0.2918, 0.448, 0.1314, -1.5913, -0.0637, 2.0306, -0.9581]}"
221,2026-05-14T06:00:48.385,TRAJECTORY_WAYPOINT,EXEC,,,,,16/61,,0.0400,,,,,,"{""q"": [-0.3485, 0.5699, 0.1057, -1.4264, -0.0542, 2.0006, -1.0111]}"
222,2026-05-14T06:00:48.693,TRAJECTORY_WAYPOINT,EXEC,,,,,31/61,,0.0400,,,,,,"{""q"": [-0.4052, 0.6917, 0.08, -1.2615, -0.0447, 1.9706, -1.0641]}"
223,2026-05-14T06:00:48.000,TRAJECTORY_WAYPOINT,EXEC,,,,,46/61,,0.0400,,,,,,"{""q"": [-0.4618, 0.8136, 0.0543, -1.0966, -0.0352, 1.9405, -1.117]}"
224,2026-05-14T06:00:49.288,TRAJECTORY_WAYPOINT,EXEC,,,,,61/61,,0.0400,,,,,,"{""q"": [-0.5185, 0.9355, 0.0286, -0.9317, -0.0257, 1.9105, -1.17]}"
225,2026-05-14T06:00:49.343,TRAJECTORY_EXEC,OK,,,,,61,1270,,,,,,,
226,2026-05-14T06:00:49.351,MOVE_POSE,OK,,pick(cube2) pregrasp,,,,,,,,,,,
227,2026-05-14T06:00:49.351,MOVE_POSE,START,,pick(cube2) grasp,,,,,0.0400,"[0.36, -0.42, 0.9294]","[""cube2""]",,,,
228,2026-05-14T06:00:49.533,IK_SOLVE,WARN,,pick(cube2) grasp,,,,,,"[0.36, -0.42, 0.9294]",,,,,"{""pos_err"": 0.07529, ""ori_err"": 0.03166, ""iterations"": 600}"
229,2026-05-14T06:00:49.760,IK_ELBOW_UP,FAILED,,pick(cube2) grasp,,,,,,,,,,,"{""pos_err"": 0.24145, ""ori_err"": 0.23823, ""iterations"": 600}"
230,2026-05-14T06:00:49.760,OMPL_PLAN,START,,pick(cube2) grasp,,RRTConnect,,,0.0400,,"[""cube2""]",,,,"{""time_limit"": 3.0, ""start_q"": [-0.5166, 0.9397, 0.0286, -0.9464, -0.0264, 1.911, -1.1668], ""goal_q"": [-0.518, 1.2466, 0.03, -0.8233, -0.0345, 2.1011, -1.1368]}"
231,2026-05-14T06:00:50.221,OMPL_PLAN,OK,,pick(cube2) grasp,,BITstar,27,460,,,,,,,"{""path_length"": 0.3827, ""selected_goal_q"": [-0.5180360137484965, 1.246596656111243, 0.03001909955327643, -0.8232807684174344, -0.03451348580891631, 2.1011263012155785, -1.1367684445223285]}"
232,2026-05-14T06:00:50.221,TRAJECTORY_EXEC,START,,,,,27,,0.0400,,"[""cube2""]",,,,"{""settle_steps_per_wp"": 8, ""final_settle_steps"": 15}"
233,2026-05-14T06:00:50.221,TRAJECTORY_WAYPOINT,EXEC,,,,,1/27,,0.0400,,,,,,"{""q"": [-0.5166, 0.9397, 0.0286, -0.9464, -0.0264, 1.911, -1.1668]}"
234,2026-05-14T06:00:50.341,TRAJECTORY_WAYPOINT,EXEC,,,,,7/27,,0.0400,,,,,,"{""q"": [-0.517, 1.0105, 0.029, -0.918, -0.0283, 1.9549, -1.1599]}"
235,2026-05-14T06:00:50.467,TRAJECTORY_WAYPOINT,EXEC,,,,,13/27,,0.0400,,,,,,"{""q"": [-0.5173, 1.0813, 0.0293, -0.8896, -0.0301, 1.9987, -1.153]}"
236,2026-05-14T06:00:50.586,TRAJECTORY_WAYPOINT,EXEC,,,,,19/27,,0.0400,,,,,,"{""q"": [-0.5176, 1.1522, 0.0296, -0.8612, -0.032, 2.0426, -1.146]}"
237,2026-05-14T06:00:50.700,TRAJECTORY_WAYPOINT,EXEC,,,,,25/27,,0.0400,,,,,,"{""q"": [-0.5179, 1.223, 0.0299, -0.8327, -0.0339, 2.0865, -1.1391]}"
238,2026-05-14T06:00:50.743,TRAJECTORY_WAYPOINT,EXEC,,,,,27/27,,0.0400,,,,,,"{""q"": [-0.518, 1.2466, 0.03, -0.8233, -0.0345, 2.1011, -1.1368]}"
239,2026-05-14T06:00:50.805,TRAJECTORY_EXEC,OK,,,,,27,583,,,,,,,
240,2026-05-14T06:00:50.805,MOVE_POSE,OK,,pick(cube2) grasp,,,,,,,,,,,
241,2026-05-14T06:00:50.805,PICK,GRIP_CLOSE,cube2,close_gripper,,,,,,,,,,,
242,2026-05-14T06:00:50.805,GRIPPER,SET,,,,,,,0.0150,,,,,,"{""steps"": 260}"
243,2026-05-14T06:00:51.444,MOVE_POSE,START,,pick(cube2) lift,,,,,0.0150,"[0.36, -0.42, 1.1294]","[""cube2""]",,,,
244,2026-05-14T06:00:51.617,IK_SOLVE,WARN,,pick(cube2) lift,,,,,,"[0.36, -0.42, 1.1294]",,,,,"{""pos_err"": 0.0731, ""ori_err"": 0.04028, ""iterations"": 600}"
245,2026-05-14T06:00:51.813,IK_ELBOW_UP,FAILED,,pick(cube2) lift,,,,,,,,,,,"{""pos_err"": 0.24708, ""ori_err"": 0.24628, ""iterations"": 600}"
246,2026-05-14T06:00:51.813,OMPL_PLAN,START,,pick(cube2) lift,,RRTConnect,,,0.0150,,"[""cube2""]",,,,"{""time_limit"": 3.0, ""start_q"": [-0.518, 1.2577, 0.0297, -0.8288, -0.0347, 2.1003, -1.1368], ""goal_q"": [-0.5196, 1.0059, 0.0345, -0.8018, -0.0312, 1.8475, -1.1105]}"
247,2026-05-14T06:00:52.261,OMPL_PLAN,OK,,pick(cube2) lift,,BITstar,25,448,,,,,,,"{""path_length"": 0.3589, ""selected_goal_q"": [-0.5196122767821229, 1.0058542124725611, 0.034524652831488735, -0.8017588923146506, -0.031153875846643947, 1.847517049534512, -1.1104939543878267]}"
248,2026-05-14T06:00:52.262,TRAJECTORY_EXEC,START,,,,,25,,0.0150,,"[""cube2""]",,,,"{""settle_steps_per_wp"": 8, ""final_settle_steps"": 15}"
249,2026-05-14T06:00:52.262,TRAJECTORY_WAYPOINT,EXEC,,,,,1/25,,0.0150,,,,,,"{""q"": [-0.518, 1.2577, 0.0297, -0.8288, -0.0347, 2.1003, -1.1368]}"
250,2026-05-14T06:00:52.380,TRAJECTORY_WAYPOINT,EXEC,,,,,7/25,,0.0150,,,,,,"{""q"": [-0.5184, 1.1947, 0.0309, -0.8221, -0.0338, 2.0371, -1.1302]}"
