event_id,timestamp,stage,status,object_id,phase,label,planner,waypoints,duration_ms,grip,target_xyz,ignored_body_names,failure_reason,collision_pair,obstacle_distance,extra_json
229,2026-05-14T07:17:43.017,TRAJECTORY_EXEC,START,,,,,43,,0.0400,,[],,,,"{""settle_steps_per_wp"": 8, ""final_settle_steps"": 15}"
230,2026-05-14T07:17:43.017,TRAJECTORY_WAYPOINT,EXEC,,,,,1/43,,0.0400,,,,,,"{""q"": [-0.3445, 0.1507, 0.1317, -2.0249, -0.0237, 2.1703, -0.7622]}"
231,2026-05-14T07:17:43.221,TRAJECTORY_WAYPOINT,EXEC,,,,,11/43,,0.0400,,,,,,"{""q"": [-0.2625, 0.2407, 0.1003, -2.0142, -0.018, 2.2476, -0.7593]}"
232,2026-05-14T07:17:43.420,TRAJECTORY_WAYPOINT,EXEC,,,,,21/43,,0.0400,,,,,,"{""q"": [-0.1804, 0.3308, 0.069, -2.0035, -0.0124, 2.3249, -0.7564]}"
233,2026-05-14T07:17:43.620,TRAJECTORY_WAYPOINT,EXEC,,,,,31/43,,0.0400,,,,,,"{""q"": [-0.0984, 0.4209, 0.0376, -1.9928, -0.0068, 2.4022, -0.7535]}"
234,2026-05-14T07:17:43.833,TRAJECTORY_WAYPOINT,EXEC,,,,,41/43,,0.0400,,,,,,"{""q"": [-0.0164, 0.511, 0.0063, -1.9821, -0.0011, 2.4795, -0.7506]}"
235,2026-05-14T07:17:43.874,TRAJECTORY_WAYPOINT,EXEC,,,,,43/43,,0.0400,,,,,,"{""q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}"
236,2026-05-14T07:17:43.934,TRAJECTORY_EXEC,OK,,,,,43,916,,,,,,,
237,2026-05-14T07:17:43.934,RECOVERY,OK,,safe_hover,,,,,,,,,,,
238,2026-05-14T07:17:43.934,DROP,OK,,,,,,,,,,,,,
239,2026-05-14T07:17:44.927,DEFER_OBJECT,RETRY_LATER,cube2,pick,,,,,,,,pick_failed_try_other_candidate,,,"{""attempt"": 1, ""max_attempts"": 3}"
240,2026-05-14T07:17:44.927,PICK,START,cube4,,,,,,,,,,,,
241,2026-05-14T07:17:44.927,PICK_PROFILE,SELECT,cube4,,,,,,0.0150,,,,,,"{""profile_index"": 0, ""grasp_offset"": 0.1, ""clearance_bonus"": 0.0}"
242,2026-05-14T07:17:45.085,OBSTACLE_AVOID,NEAR_NORMAL,cube4,,,,,,,,,,,0.1000,"{""approach_clearance"": 0.3}"
243,2026-05-14T07:17:45.085,MOVE_POSE,START,,pick(cube4) pregrasp,,,,,0.0400,"[0.36, 0.3, 1.1294]",[],,,,
244,2026-05-14T07:17:45.252,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.36, 0.3, 1.1294]",,,,,"{""pos_err"": 0.07416, ""ori_err"": 0.00281, ""candidate_idx"": 0, ""ref_idx"": 0}"
245,2026-05-14T07:17:45.414,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.36, 0.3, 1.1294]",,,,,"{""pos_err"": 0.17892, ""ori_err"": 0.16165, ""candidate_idx"": 0, ""ref_idx"": 1}"
246,2026-05-14T07:17:45.589,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.36, 0.3, 1.1294]",,,,,"{""pos_err"": 0.07392, ""ori_err"": 0.001, ""candidate_idx"": 0, ""ref_idx"": 2}"
247,2026-05-14T07:17:45.745,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.36, 0.3, 1.1294]",,,,,"{""pos_err"": 0.07249, ""ori_err"": 0.00746, ""candidate_idx"": 0, ""ref_idx"": 3}"
248,2026-05-14T07:17:45.905,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.385, 0.3, 1.1294]",,,,,"{""pos_err"": 0.10486, ""ori_err"": 0.03392, ""candidate_idx"": 1, ""ref_idx"": 0}"
249,2026-05-14T07:17:46.068,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.385, 0.3, 1.1294]",,,,,"{""pos_err"": 0.21001, ""ori_err"": 0.20006, ""candidate_idx"": 1, ""ref_idx"": 1}"
250,2026-05-14T07:17:46.234,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.385, 0.3, 1.1294]",,,,,"{""pos_err"": 0.10473, ""ori_err"": 0.03515, ""candidate_idx"": 1, ""ref_idx"": 2}"
251,2026-05-14T07:17:46.410,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.385, 0.3, 1.1294]",,,,,"{""pos_err"": 0.10287, ""ori_err"": 0.02866, ""candidate_idx"": 1, ""ref_idx"": 3}"
252,2026-05-14T07:17:46.579,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.335, 0.3, 1.1294]",,,,,"{""pos_err"": 0.05072, ""ori_err"": 0.02173, ""candidate_idx"": 2, ""ref_idx"": 0}"
253,2026-05-14T07:17:46.743,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.335, 0.3, 1.1294]",,,,,"{""pos_err"": 0.1477, ""ori_err"": 0.12266, ""candidate_idx"": 2, ""ref_idx"": 1}"
254,2026-05-14T07:17:46.927,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.335, 0.3, 1.1294]",,,,,"{""pos_err"": 0.05, ""ori_err"": 0.02111, ""candidate_idx"": 2, ""ref_idx"": 2}"
