event_id,timestamp,stage,status,arm,object_id,phase,label,planner,attempt,waypoints,duration_ms,grip,target_xyz,actual_xyz,ee_xyz,object_xyz,object_z,held_object,finger_pos,q,q_target,q_error_norm,pos_err,ori_err,iterations,distance_to_target,ignored_body_names,failure_reason,collision_pair,contact_count,penetration,obstacle_distance,extra_json,run_id,task,scene,run_ts,is_event,file,scenario_type,obstacle_mode,backend,candidate_id,seed_id,joint_limit_valid,state_valid,state_invalid_reason,ompl_result,execution_result,timestamp_dt
272,2026-05-26T23:13:48.683,OMPL_PLAN,START,left,,pick(circle4) pregrasp,,RRTConnect,,,,0.04,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.3858, 0.7975, 0.0768, -1.2911, -0.0612, 2.1062, -0.4614]",0.97,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [0.3858, 0.7975, 0.0768, -1.2911, -0.0612, 2.1062, -0.4614], ""planner_attempts"": [""RRTConnect"", ""BITstar""]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:48.683
273,2026-05-26T23:13:48.830,OMPL_PLAN,OK,left,,pick(circle4) pregrasp,,RRTConnect,,98.0,113.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.3858, 0.7975, 0.0768, -1.2911, -0.0612, 2.1062, -0.4614]",0.97,,,,,,,,,,,"{""path_length"": 0.97, ""selected_goal_q"": [0.3857923146534854, 0.7974531030095158, 0.07676341309903208, -1.2911419286704355, -0.061172438334514294, 2.106231917495888, -0.46135516861768056]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:48.830
284,2026-05-26T23:13:50.100,OMPL_PLAN,START,left,,recovery safe_hover,,RRTConnect,,,,0.04,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[-0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0187,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:50.100
285,2026-05-26T23:13:50.325,OMPL_PLAN,OK,left,,recovery safe_hover,,RRTConnect,,3.0,189.0,,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[-0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0187,,,,,,,,,,,"{""path_length"": 0.0187, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:50.325
303,2026-05-26T23:13:52.431,OMPL_PLAN,START,left,,pick(circle3) pregrasp,,RRTConnect,,,,0.04,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.3157, 0.4051, 0.092, -1.6798, -0.0396, 2.0938, -0.4827]",0.6722,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [0.3157, 0.4051, 0.092, -1.6798, -0.0396, 2.0938, -0.4827], ""planner_attempts"": [""RRTConnect"", ""BITstar""]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:52.431
304,2026-05-26T23:13:52.545,OMPL_PLAN,OK,left,,pick(circle3) pregrasp,,RRTConnect,,69.0,79.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.3157, 0.4051, 0.092, -1.6798, -0.0396, 2.0938, -0.4827]",0.6722,,,,,,,,,,,"{""path_length"": 0.6722, ""selected_goal_q"": [0.31567864333491824, 0.4051395077248365, 0.09199138829117501, -1.6797532584204515, -0.03964373515338527, 2.093757761293201, -0.4827141258952245]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:52.545
315,2026-05-26T23:13:53.745,OMPL_PLAN,START,left,,recovery safe_hover,,RRTConnect,,,,0.04,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[-0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0187,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:53.745
316,2026-05-26T23:13:53.888,OMPL_PLAN,OK,left,,recovery safe_hover,,RRTConnect,,3.0,109.0,,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[-0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0187,,,,,,,,,,,"{""path_length"": 0.0187, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:53.888
334,2026-05-26T23:13:56.032,OMPL_PLAN,START,left,,pick(circle4) pregrasp,,RRTConnect,,,,0.04,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.3858, 0.7975, 0.0768, -1.2911, -0.0612, 2.1062, -0.4614]",0.97,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [0.3858, 0.7975, 0.0768, -1.2911, -0.0612, 2.1062, -0.4614], ""planner_attempts"": [""RRTConnect"", ""BITstar""]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:56.032
335,2026-05-26T23:13:56.189,OMPL_PLAN,OK,left,,pick(circle4) pregrasp,,RRTConnect,,98.0,127.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.3858, 0.7975, 0.0768, -1.2911, -0.0612, 2.1062, -0.4614]",0.97,,,,,,,,,,,"{""path_length"": 0.97, ""selected_goal_q"": [0.38578412383605437, 0.7974523138628551, 0.07676036689664932, -1.2911430049228805, -0.06116998339663349, 2.106232451863119, -0.46136157663132243]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:56.189
346,2026-05-26T23:13:55.778,OMPL_PLAN,START,left,,recovery safe_hover,,RRTConnect,,,,0.04,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0187,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:55.778
347,2026-05-26T23:13:55.839,OMPL_PLAN,OK,left,,recovery safe_hover,,RRTConnect,,3.0,37.0,,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0187,,,,,,,,,,,"{""path_length"": 0.0187, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:55.839
365,2026-05-26T23:13:58.045,OMPL_PLAN,START,left,,pick(circle3) pregrasp,,RRTConnect,,,,0.04,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.3133, 0.3801, 0.0951, -1.6552, -0.0376, 2.0461, -0.4837]",0.7167,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [0.3133, 0.3801, 0.0951, -1.6552, -0.0376, 2.0461, -0.4837], ""planner_attempts"": [""RRTConnect"", ""BITstar""]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:58.045
366,2026-05-26T23:13:58.152,OMPL_PLAN,OK,left,,pick(circle3) pregrasp,,RRTConnect,,73.0,83.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.3133, 0.3801, 0.0951, -1.6552, -0.0376, 2.0461, -0.4837]",0.7167,,,,,,,,,,,"{""path_length"": 0.7167, ""selected_goal_q"": [0.313345217266215, 0.3800560160394423, 0.09509246588609901, -1.655185904449884, -0.037637436700359225, 2.0460810040537596, -0.48370946739325915]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:58.152
377,2026-05-26T23:13:59.451,OMPL_PLAN,START,left,,recovery safe_hover,,RRTConnect,,,,0.04,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[-0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0187,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:59.451
378,2026-05-26T23:13:59.547,OMPL_PLAN,OK,left,,recovery safe_hover,,RRTConnect,,3.0,54.0,,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[-0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0187,,,,,,,,,,,"{""path_length"": 0.0187, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:13:59.547
395,2026-05-26T23:14:01.740,OMPL_PLAN,START,left,,pick(circle4) pregrasp,,RRTConnect,,,,0.04,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.3858, 0.7974, 0.0768, -1.2911, -0.0612, 2.1062, -0.4614]",0.97,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [0.3858, 0.7974, 0.0768, -1.2911, -0.0612, 2.1062, -0.4614], ""planner_attempts"": [""RRTConnect"", ""BITstar""]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:14:01.740
396,2026-05-26T23:14:01.870,OMPL_PLAN,OK,left,,pick(circle4) pregrasp,,RRTConnect,,98.0,103.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.3858, 0.7974, 0.0768, -1.2911, -0.0612, 2.1062, -0.4614]",0.97,,,,,,,,,,,"{""path_length"": 0.97, ""selected_goal_q"": [0.38578904706258743, 0.797449960951127, 0.07676226786595743, -1.2911463388890494, -0.061171386519633164, 2.106233665953382, -0.46135682804681993]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:14:01.870
407,2026-05-26T23:14:03.165,OMPL_PLAN,START,left,,recovery safe_hover,,RRTConnect,,,,0.04,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0187,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:14:03.165
408,2026-05-26T23:14:03.264,OMPL_PLAN,OK,left,,recovery safe_hover,,RRTConnect,,3.0,46.0,,,,"[0.2049, -0.0001, 0.9816]",,,,0.04,"[0.0, 0.5454, -0.0002, -1.989, -0.0003, 2.4935, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0187,,,,,,,,,,,"{""path_length"": 0.0187, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_tabung_group_no_obs_20260526_231242,align_tabung,group_no_obs,2026-05-26 23:12:42,True,align_tabung_group_no_obs_20260526_231242_events.csv,,,,,,,,,,,2026-05-26 23:14:03.264
19,2026-05-26T23:19:03.162,OMPL_PLAN,START,left,,pick(circle1) pregrasp,,RRTConnect,,,,0.04,,,"[0.2114, -0.0001, 1.0]",,,,0.04,"[-0.0, 0.5216, -0.0001, -1.9725, -0.0001, 2.4668, -0.7511]","[0.3804, -0.1009, 0.1783, -2.4712, 0.0308, 2.3666, -0.4018]",0.9724,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.0, 0.5216, -0.0001, -1.9725, -0.0001, 2.4668, -0.7511], ""goal_q"": [0.3804, -0.1009, 0.1783, -2.4712, 0.0308, 2.3666, -0.4018], ""planner_attempts"": [""RRTConnect"", ""BITstar""]}",align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:19:03.162
20,2026-05-26T23:19:03.341,OMPL_PLAN,OK,left,,pick(circle1) pregrasp,,RRTConnect,,99.0,149.0,,,,"[0.2114, -0.0001, 1.0]",,,,0.04,"[-0.0, 0.5216, -0.0001, -1.9725, -0.0001, 2.4668, -0.7511]","[0.3804, -0.1009, 0.1783, -2.4712, 0.0308, 2.3666, -0.4018]",0.9724,,,,,,,,,,,"{""path_length"": 0.9724, ""selected_goal_q"": [0.3803543438386005, -0.10088686145471479, 0.17827933654677983, -2.4711768190337593, 0.030842498163282977, 2.366628924538685, -0.4018256352161234]}",align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:19:03.341
33,2026-05-26T23:19:07.586,OMPL_PLAN,START,left,,pick(circle1) grasp,,RRTConnect,,,,0.04,,,"[-0.0073, 0.2454, 1.1255]",,,,0.04,"[0.3802, -0.0957, 0.1786, -2.4757, 0.0307, 2.3659, -0.4022]","[0.4727, 0.3459, 0.0729, -2.5194, -0.0573, 2.8523, -0.3762]",0.6794,,,,,"[""circle1""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [0.3802, -0.0957, 0.1786, -2.4757, 0.0307, 2.3659, -0.4022], ""goal_q"": [0.4727, 0.3459, 0.0729, -2.5194, -0.0573, 2.8523, -0.3762], ""planner_attempts"": [""RRTConnect"", ""BITstar""]}",align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:19:07.586
34,2026-05-26T23:19:07.693,OMPL_PLAN,OK,left,,pick(circle1) grasp,,RRTConnect,,69.0,79.0,,,,"[-0.0073, 0.2454, 1.1255]",,,,0.04,"[0.3802, -0.0957, 0.1786, -2.4757, 0.0307, 2.3659, -0.4022]","[0.4727, 0.3459, 0.0729, -2.5194, -0.0573, 2.8523, -0.3762]",0.6794,,,,,,,,,,,"{""path_length"": 0.6794, ""selected_goal_q"": [0.47270759712388094, 0.3459305436681491, 0.07292900574582213, -2.5194218969253988, -0.05734537617074331, 2.852278106999115, -0.3761773709778713]}",align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:19:07.693
48,2026-05-26T23:19:11.644,OMPL_PLAN,START,left,,pick(circle1) lift,,RRTConnect,,,,0.014,,,"[-0.0158, 0.2399, 0.944]","[-0.0185, 0.2406, 0.8381]",,circle1,0.0235,"[0.4727, 0.3521, 0.0727, -2.5226, -0.0574, 2.8515, -0.3762]","[0.4941, -0.1217, 0.0665, -2.4914, 0.0151, 2.3715, -0.4373]",0.6822,,,,,"[""circle1""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [0.4727, 0.3521, 0.0727, -2.5226, -0.0574, 2.8515, -0.3762], ""goal_q"": [0.4941, -0.1217, 0.0665, -2.4914, 0.0151, 2.3715, -0.4373], ""planner_attempts"": [""RRTConnect"", ""BITstar""]}",align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:19:11.644
49,2026-05-26T23:19:11.777,OMPL_PLAN,OK,left,,pick(circle1) lift,,RRTConnect,,70.0,105.0,,,,"[-0.0158, 0.2399, 0.944]","[-0.0185, 0.2406, 0.8381]",,circle1,0.0235,"[0.4727, 0.3521, 0.0727, -2.5226, -0.0574, 2.8515, -0.3762]","[0.4941, -0.1217, 0.0665, -2.4914, 0.0151, 2.3715, -0.4373]",0.6822,,,,,,,,,,,"{""path_length"": 0.6822, ""selected_goal_q"": [0.4941057846792422, -0.12173937532288126, 0.06645153544168199, -2.491366054684168, 0.01505337040013695, 2.371461748714698, -0.43727059461193907]}",align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:19:11.777
67,2026-05-26T23:19:15.638,OMPL_PLAN,START,left,,"place(0.062, 0.005) preplace",,RRTConnect,,,,0.014,,,"[-0.0129, 0.243, 1.1278]","[-0.0141, 0.2447, 1.0167]",,circle1,0.0239,"[0.4941, -0.1167, 0.0666, -2.4962, 0.0148, 2.3711, -0.4372]","[0.2063, -0.097, -0.18, -2.4745, -0.039, 2.3803, -0.7706]",0.5086,,,,,"[""circle1""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [0.4941, -0.1167, 0.0666, -2.4962, 0.0148, 2.3711, -0.4372], ""goal_q"": [0.2063, -0.097, -0.18, -2.4745, -0.039, 2.3803, -0.7706], ""planner_attempts"": [""RRTConnect"", ""BITstar""]}",align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:19:15.638
68,2026-05-26T23:19:15.737,OMPL_PLAN,OK,left,,"place(0.062, 0.005) preplace",,RRTConnect,,52.0,71.0,,,,"[-0.0129, 0.243, 1.1278]","[-0.0141, 0.2447, 1.0167]",,circle1,0.0239,"[0.4941, -0.1167, 0.0666, -2.4962, 0.0148, 2.3711, -0.4372]","[0.2063, -0.097, -0.18, -2.4745, -0.039, 2.3803, -0.7706]",0.5086,,,,,,,,,,,"{""path_length"": 0.5086, ""selected_goal_q"": [0.2062528476167665, -0.09700496901064623, -0.18000775989879564, -2.4744677533267105, -0.03895752188195403, 2.3803208094472548, -0.7706279491841569]}",align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:19:15.737
80,2026-05-26T23:19:18.568,OMPL_PLAN,START,left,,"place(0.062, 0.005) release",,RRTConnect,,,,0.014,,,"[0.0631, 0.0122, 1.1235]","[0.0621, 0.0136, 1.0091]",,circle1,0.0242,"[0.2064, -0.0922, -0.1803, -2.4795, -0.039, 2.3795, -0.7699]","[0.1443, 0.2257, -0.1223, -2.5037, 0.051, 2.7155, -0.8308]",0.4833,,,,,"[""circle1""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [0.2064, -0.0922, -0.1803, -2.4795, -0.039, 2.3795, -0.7699], ""goal_q"": [0.1443, 0.2257, -0.1223, -2.5037, 0.051, 2.7155, -0.8308], ""planner_attempts"": [""RRTConnect"", ""BITstar""]}",align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:19:18.568
81,2026-05-26T23:19:18.702,OMPL_PLAN,OK,left,,"place(0.062, 0.005) release",,RRTConnect,,50.0,103.0,,,,"[0.0631, 0.0122, 1.1235]","[0.0621, 0.0136, 1.0091]",,circle1,0.0242,"[0.2064, -0.0922, -0.1803, -2.4795, -0.039, 2.3795, -0.7699]","[0.1443, 0.2257, -0.1223, -2.5037, 0.051, 2.7155, -0.8308]",0.4833,,,,,,,,,,,"{""path_length"": 0.4833, ""selected_goal_q"": [0.14434606871521086, 0.22574483126676462, -0.12229764064917462, -2.503721097031062, 0.05103659361215908, 2.7154866018595376, -0.8308030788175043]}",align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:19:18.702
98,2026-05-26T23:19:23.227,OMPL_PLAN,START,left,,"place(0.062, 0.005) retreat",,RRTConnect,,,,0.04,,,"[0.0647, 0.006, 0.9923]","[0.0612, 0.0066, 0.8382]",,circle1,0.04,"[0.1443, 0.2317, -0.1222, -2.5075, 0.0509, 2.7147, -0.8308]","[0.1017, -0.1727, -0.0888, -2.3945, -0.0194, 2.2261, -0.7909]",0.6516,,,,,"[""circle1""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [0.1443, 0.2317, -0.1222, -2.5075, 0.0509, 2.7147, -0.8308], ""goal_q"": [0.1017, -0.1727, -0.0888, -2.3945, -0.0194, 2.2261, -0.7909], ""planner_attempts"": [""RRTConnect"", ""BITstar""]}",align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:19:23.227
99,2026-05-26T23:19:23.356,OMPL_PLAN,OK,left,,"place(0.062, 0.005) retreat",,RRTConnect,,67.0,97.0,,,,"[0.0647, 0.006, 0.9923]","[0.0612, 0.0066, 0.8382]",,circle1,0.04,"[0.1443, 0.2317, -0.1222, -2.5075, 0.0509, 2.7147, -0.8308]","[0.1017, -0.1727, -0.0888, -2.3945, -0.0194, 2.2261, -0.7909]",0.6516,,,,,,,,,,,"{""path_length"": 0.6516, ""selected_goal_q"": [0.10167130687069025, -0.1727197690571205, -0.08880889984700745, -2.394451429437747, -0.0193634279847384, 2.226062759132002, -0.790880231880466]}",align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:19:23.356
110,2026-05-26T23:19:26.111,OMPL_PLAN,START,left,,"transit after place(0.062, 0.005)",,RRTConnect,,,,0.04,,,"[0.0697, 0.0053, 1.1799]",,,,0.04,"[0.1017, -0.1679, -0.0889, -2.3996, -0.0195, 2.2258, -0.791]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.8686,,,,,"[""circle1""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [0.1017, -0.1679, -0.0889, -2.3996, -0.0195, 2.2258, -0.791], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""]}",align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:19:26.111
111,2026-05-26T23:19:26.263,OMPL_PLAN,OK,left,,"transit after place(0.062, 0.005)",,RRTConnect,,88.0,121.0,,,,"[0.0697, 0.0053, 1.1799]",,,,0.04,"[0.1017, -0.1679, -0.0889, -2.3996, -0.0195, 2.2258, -0.791]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.8686,,,,,,,,,,,"{""path_length"": 0.8686, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_tabung_group_no_obs_20260526_231853,align_tabung,group_no_obs,2026-05-26 23:18:53,True,align_tabung_group_no_obs_20260526_231853_events.csv,,,,,,,,,,,2026-05-26 23:19:26.263
